CommandId	Path	Id	CanHaveBinding
ID_TEST_UPGRADE_FAMS_TREE	Debug-Journal-Tools & Checks-More Retrieval Tools-Upgrade Families...	35238	True
ID_DEBUG_TEST_PROJ_TEMPLATE_REGEN_ALL_INSIGNIFICANCE_TREE	Debug-Journal-Tools & Checks-More Retrieval Tools-*.rte Regen and Compare (Tree)...	49664	True
ID_DEBUG_TEST_FAM_TEMPLATE_REGEN_ALL_INSIGNIFICANCE_TREE	Debug-Journal-Tools & Checks-More Retrieval Tools-*.rft Regen and Compare (Tree)...	49665	True
ID_DEBUG_UPGRADE_MATERIALS	Debug-Journal-Tools & Checks-More Retrieval Tools-Upgrade Materials...	33815	True
ID_DEBUG_UPGRADED_MATERIALS_REMOVE_COMMENTS	Debug-Journal-Tools & Checks-More Retrieval Tools-Upgraded Materials _ Remove Comments...	33823	True
ID_DEBUG_OUTPUT_MATERIALS_INFORMATION	Debug-Journal-Tools & Checks-More Retrieval Tools-Output Materials Information...	35662	True
ID_DEBUG_UPGRADE_MATERIALS_2	Debug-Journal-Tools & Checks-More Retrieval Tools-Upgrade Materials 2...	35663	True
ID_DEBUG_AUTOPREVIEW_TOOL	Debug-Journal-Tools & Checks-More Retrieval Tools-Auto Preview Tool...	49828	True
ID_DEBUG_CHECK_FILE_SIZE	Debug-Journal-Tools & Checks-Check File Size	33150	True
ID_DEBUG_COMPARE_FILES	Debug-Journal-Tools & Checks-Compare Files	33374	True
ID_DEBUG_COMPARE_REVIT_FILES	Debug-Journal-Tools & Checks-Compare with Another	1205	True
ID_DEBUG_SCAN_FOR_CONTEXT_REUSE	Debug-Journal-Tools & Checks-Context Reuse Source Scan	33880	True
ID_REGRESSIONCHECKS_DISABLETIMESTAMP	Debug-Journal-Tools & Checks-Disable Time Stamp	35606	True
ID_DEBUG_CHECK_FAMILY_CONSISTENCY	Debug-Journal-Tools & Checks-Check Families	33567	True
ID_DEBUG_CHECK_DEFAULT_CONSTRUCTORS	Debug-Journal-Tools & Checks-Check Default Constructors	33453	True
ID_CHECK_GEOM_TABLES	Debug-Journal-Tools & Checks-Check Geom Tables	33369	True
ID_TEST_FAM_TYPES	Debug-Journal-Tools & Checks-Test Family Type Defs	35236	True
ID_PERFORMANCE_TEST1	Debug-Journal-Tools & Checks-Performance-Performance Test1	35270	True
ID_PERFORMANCE_TEST2	Debug-Journal-Tools & Checks-Performance-Performance Test2	35271	True
ID_PERFORMANCE_TEST3	Debug-Journal-Tools & Checks-Performance-Performance Test3	35272	True
ID_PERFORMANCE_TEST4	Debug-Journal-Tools & Checks-Performance-Performance Test4	35273	True
ID_PERFORMANCE_SETTIMINGFILTER	Debug-Journal-Tools & Checks-Performance-Set Timing Filter	35355	True
ID_DBG_LIST_ALL_THREADS	Debug-Journal-Tools & Checks-List threads	49725	True
ID_DEBUG_VM_START	Debug-Journal-Tools & Checks-Virtual Memory Tracking-Start	8357	True
ID_DEBUG_VM_STOP	Debug-Journal-Tools & Checks-Virtual Memory Tracking-Stop	8358	True
ID_DBG_ASSERT	Debug-Journal-Tools & Checks-Crash & CER-Crash	33253	True
ID_CRASH_ON_NAN	Debug-Journal-Tools & Checks-Crash & CER-Crash on NaN	10971	True
ID_DBG_TEST_CER	Debug-Journal-Tools & Checks-Crash & CER-Test CER	42268	True
ID_DBG_TEST_CER_MANAGED	Debug-Journal-Tools & Checks-Crash & CER-Test CER (Managed)	42269	True
ID_DBG_TEST_CER_IN_THREAD	Debug-Journal-Tools & Checks-Crash & CER-Test CER in Thread	49668	True
ID_REGEN_ALL	Debug-Journal-Tools & Checks-Regen All-Full	33282	True
ID_REGEN_ALL_LITE	Debug-Journal-Tools & Checks-Regen All-Partial	797	True
ID_CHECK_REGEN_ALL_INSIGNIFICANCE	Debug-Journal-Tools & Checks-Regen All-Compare and Undo	799	True
ID_CHECK_REGEN_ALL_INSIGNIFICANCE_DETAILED	Debug-Journal-Tools & Checks-Regen All-Compare and Undo Detail	49663	True
ID_DEBUG_DEBUGMODE	Debug-Debug-Debug Modes...	33019	True
ID_RVTDBG_MNU_CMD	Debug-Debug-RvtDbg...	8201	True
ID_DEBUG_DUMP	Debug-Debug-Dump	32911	True
ID_DEBUG_DUMP	Debug-Debug-Debugging Tools-Dump	32911	True
ID_DEBUG_SELECT_BY_ID	Debug-Debug-Debugging Tools-Select By Id...	33573	True
ID_FOR_EACH_ELEM	Debug-Debug-Debugging Tools-For each elem...	33737	True
ID_DUMP_ALL_ELEMS	Debug-Debug-Debugging Tools-Dump All Elements	35481	True
ID_DUMP_ALL_APPINFOS	Debug-Debug-Debugging Tools-Dump All AppInfos	35482	True
ID_PRODUCT_INFO	Debug-Debug-Debugging Tools-Product Information...	34961	True
ID_REVIT_VERSION	Debug-Debug-Debugging Tools-Show Current ADoc Version	33579	True
ID_DEBUG_DUMPUPGRADEHISTORY	Debug-Debug-Debugging Tools-Dump Upgrade History	33819	True
ID_REBUILD_DEPS	Debug-Debug-Debugging Tools-Element Dependencies-Rebuild Dependencies	33740	True
ID_DUMP_DEPS	Debug-Debug-Debugging Tools-Element Dependencies-Dump Dependencies	827	True
ID_REDO_AND_COMPARE_DEPS	Debug-Debug-Debugging Tools-Element Dependencies-Redo and Compare Dependencies	838	True
ID_DEBUG_ELEMENT_DEPENDENCY_GRAPH	Debug-Debug-Debugging Tools-Element Dependencies-Debug Element Dependencies Graph	4553	True
ID_DEBUG_MEMORY_STATS	Debug-Debug-Debugging Tools-Memory Usage-RAM and VM Statistics	48889	True
ID_DEBUG_EXHAUST_VM	Debug-Debug-Debugging Tools-Memory Usage-Exhaust VM	48890	True
ID_DEBUG_MEM_USAGE	Debug-Debug-Debugging Tools-Memory Usage-Object Report	33223	True
ID_DEBUG_HEAP_USAGE	Debug-Debug-Debugging Tools-Memory Usage-Heap Report	33611	True
ID_DEBUG_ELEMENT_COMPRESSION	Debug-Debug-Debugging Tools-Memory Usage-Element Compression	33816	True
ID_DEBUG_MEMUSAGE_ALLOCATORDIAGNOSTICS	Debug-Debug-Debugging Tools-Memory Usage-Allocator Diagnostics	3279	True
ID_DEBUG_CURVEELEMSTATISTICS	Debug-Debug-Debugging Tools-Memory Usage-CurveElem Statistics	35671	True
ID_DEBUG_EXPANSIONSTATISTICS	Debug-Debug-Debugging Tools-Memory Usage-Expansion Statistics	33839	True
ID_DEBUG_SHOWCOMPRESSIONMETERS	Debug-Debug-Debugging Tools-Memory Usage-Percent Parse Meters...	33845	True
ID_RESTART_EE_CHECKING	Debug-Debug-Debugging Tools-Memory Usage-Journal Expansion Data-Restart Parse Checking	32902	True
ID_CHECK_EE_NOW	Debug-Debug-Debugging Tools-Memory Usage-Journal Expansion Data-Check Parse Accumulation Now	32903	True
ID_DEBUG_FIND_LARGE_ELEMS_GREPS	Debug-Debug-Debugging Tools-Memory Usage-Find Large Elements And GReps	49741	True
ID_DEBUG_VIEW_SPECIFIC_DATA_STATISTICS	Debug-Debug-Debugging Tools-Memory Usage-View Specific Data Statistics	50048	True
IDC_DEBUG_DUMP_ACOMMANDS	Debug-Debug-Debugging Tools-Dump ACommand Info	39168	True
ID_DUMP_UNIT_INFO	Debug-Debug-Debugging Tools-Dump Unit Info	35081	True
ID_DEBUG_DUMP_DD	Debug-Debug-Debugging Tools-Dump Data Dictionary	46940	True
ID_DEBUG_OPENGL_USE	Debug-Debug-Debugging Tools-Graphics-OpenGL-Use OpenGL	32909	True
ID_DEBUG_OPENGL_FILL	Debug-Debug-Debugging Tools-Graphics-OpenGL-Shaded	32906	True
ID_DEBUG_OPENGL_LINE	Debug-Debug-Debugging Tools-Graphics-OpenGL-Wireframe	32907	True
ID_DEBUG_OPENGL_POINT	Debug-Debug-Debugging Tools-Graphics-OpenGL-Points	32908	True
ID_DEBUG_OPENGL_LIGHTING	Debug-Debug-Debugging Tools-Graphics-OpenGL-Lighting	33015	True
ID_DEBUG_OPENGL_POLY_NORMALS	Debug-Debug-Debugging Tools-Graphics-OpenGL-Display Normals	33016	True
ID_DEBUG_OPENGL_HLR	Debug-Debug-Debugging Tools-Graphics-OpenGL-HLR	33033	True
ID_DEBUG_GRAPHICS_OPENGL_USEREVITLIGHTFIXTURES	Debug-Debug-Debugging Tools-Graphics-OpenGL-Use Revit Light Fixtures	33747	True
ID_DEBUG_GRAPHICS_OPENGL_BALANCELIGHTING	Debug-Debug-Debugging Tools-Graphics-OpenGL-Balance Lighting	33580	True
ID_DEBUG_OPENGL_VERSION_INFO	Debug-Debug-Debugging Tools-Graphics-OpenGL-OpenGL Version	33180	True
ID_DEBUG_OPENGL_DRAW_TESS_EDGES	Debug-Debug-Debugging Tools-Graphics-OpenGL-Draw Tess Edges	33738	True
ID_VTU_COMPUTE_VISIBLE	Debug-Debug-Debugging Tools-Graphics-Occlusion Tests-Compute Occluded Elements	35274	True
ID_VTU_DRAW_VISIBLE	Debug-Debug-Debugging Tools-Graphics-Occlusion Tests-Time Repaint Visible	35275	True
ID_VTU_DRAW_ALL	Debug-Debug-Debugging Tools-Graphics-Occlusion Tests-Time Repaint All	35276	True
ID_DEBUG_GDI_USE	Debug-Debug-Debugging Tools-Graphics-Windows GDI	32910	True
ID_AUTO_CLIP_ELEV	Debug-Debug-Debugging Tools-Graphics-Auto Clip Elev	33222	True
ID_DEBUG_DRAW_VERY_SMALL_OBJECTS	Debug-Debug-Debugging Tools-Graphics-Draw Tiny Objects	33533	True
ID_DEBUG_DRAW_XOR_TEXT	Debug-Debug-Debugging Tools-Graphics-Draw XOR Text	33537	True
ID_REFLECTED_VIEW	Debug-Debug-Debugging Tools-Graphics-Reflected View	33650	True
ID_DEBUG_GRAPHICS_USE_VHLR_PREPROCESSING	Debug-Debug-Debugging Tools-Graphics-Use VHLR preprocessing	33781	True
ID_DEBUG_GRAPHICS_USE_MODEL_CLIP_BOX_REGARDLESS	Debug-Debug-Debugging Tools-Graphics-SectionBox Regardless	33859	True
ID_THIN_PREHIGHLIGHTING	Debug-Debug-Debugging Tools-Graphics-Thin Prehighlighting	33835	True
ID_DEBUG_FPS	Debug-Debug-Debugging Tools-Graphics-Set DynView FPS	33536	True
ID_DEBUG_DISPLAY_CLIP_RECT	Debug-Debug-Debugging Tools-Graphics-Display Clip Region	33565	True
ID_DEBUG_GRAPHICS_ALWAYSUSEDELAUNAY	Debug-Debug-Debugging Tools-Graphics-Tessellation Controls...	33575	True
ID_DEBUG_GFX_PROGRES_METER	Debug-Debug-Debugging Tools-Graphics-Display Progress Meter...	33741	True
ID_REFRESH	Debug-Debug-Debugging Tools-Graphics-Refresh All	33087	True
ID_DEBUG_PARTITIONS	Debug-Debug-Debugging Tools-Worksets-Dump	33514	True
ID_DISABLE_WORKSETS	Debug-Debug-Debugging Tools-Worksets-Disable	33571	True
ID_LIST_BORROWINGS	Debug-Debug-Debugging Tools-Worksets-List Borrowings	34962	True
ID_KILL_BORROWINGS_AND_REQUESTS	Debug-Debug-Debugging Tools-Worksets-Kill Borrowings and Requests	34963	True
ID_LIST_EDITED_ELEMENTS	Debug-Debug-Debugging Tools-Worksets-List Edited Elements	35193	True
ID_DEBUG_WORKSETS_PROJDIFF	Debug-Debug-Debugging Tools-Worksets-Project Diff	33726	True
ID_PURGE_DELETED_WORKSETS	Debug-Debug-Debugging Tools-Worksets-Purge Deleted	35240	True
ID_DEBUG_MOVE_ELEM_OUT_OF_WORKSET	Debug-Debug-Debugging Tools-Worksets-Move Elements Out of Workset	49746	True
ID_DEBUG_WORKSETS_VALIDATE_BACKUPS	Debug-Debug-Debugging Tools-Worksets-Validate Backups...	33745	True
ID_DUMP_EPISODE_STATS	Debug-Debug-Debugging Tools-Worksets-Episode Stats	33809	True
ID_OPEN_VIEWS_SHOW_WORKSETS	Debug-Debug-Debugging Tools-Worksets-Show All Worksets in All Views	33818	True
ID_OPTIMIZE_VIEWS	Debug-Debug-Debugging Tools-Worksets-Optimize Views	33828	True
ID_MEASURE_VIEW_PERF	Debug-Debug-Debugging Tools-Worksets-Measure View Performance	33817	True
ID_FAM_IS_2D	Debug-Debug-Debugging Tools-Family-2D Family	33423	True
ID_FAM_IS_CRVDRIVEN	Debug-Debug-Debugging Tools-Family-Curve Driven (ref planes_based structure)	33622	True
ID_FAM_IS_CURVE_BASED	Debug-Debug-Debugging Tools-Family-Curve Based	829	True
ID_FAM_IDISALLOW_STRETCHING	Debug-Debug-Debugging Tools-Family-Disallow Stretching	939	True
ID_TOGGLE_FAM_ELEV	Debug-Debug-Debugging Tools-Family-Fam Elevation Fixed	33344	True
ID_UPGRADE_FAMSYM_VER	Debug-Debug-Debugging Tools-Family-Upgrade Fam Symbols	33578	True
ID_FAMILY_DELETE	Debug-Debug-Debugging Tools-Family-Family delete...	33225	True
ID_DEBUG_SAVE_ALL_FAMS	Debug-Debug-Debugging Tools-Family-Save all loaded families...	33922	True
ID_DEBUG_OPEN_AND_CLOSE_IN_PLACE_FAMILIES	Debug-Debug-Debugging Tools-Family-Edit and finish all in_place families...	48612	True
ID_DEBUG_EDIT_ALL_FAMS	Debug-Debug-Debugging Tools-Family-Edit and reload all loaded families	788	True
ID_DELETE_UNUSED_FAMS_AND_SYMBOLS	Debug-Debug-Debugging Tools-Family-Delete Unused Fams and Symbs	33736	True
ID_DUMP_BAD_FAM_VIS	Debug-Debug-Debugging Tools-Family-Dump Bad Family Visibility...	33746	True
ID_DBG_FAM_OVRHD_HOST	Debug-Debug-Debugging Tools-Family-Dump overhead-Host based slave syms (non_wall)	3150	True
ID_DBG_FAM_OVRHD_COLUMNS	Debug-Debug-Debugging Tools-Family-Dump overhead-Column slaves	3143	True
ID_DBG_SLAVE_FAM_SYM_STATS	Debug-Debug-Debugging Tools-Family-Dump overhead-Slave FamSym stats	35239	True
ID_DBG_DUMP_FAMILY_FILE_DATA	Debug-Debug-Debugging Tools-Family-Dbg Dump Family File Data	830	True
ID_DUMP_LOADED_FAMILIES	Debug-Debug-Debugging Tools-Family-Dump Loaded Families	836	True
ID_IMPORT_FAM_TYPES	Debug-Debug-Debugging Tools-Family-Import Types...	3404	True
ID_EXPORT_FAM_TYPES	Debug-Debug-Debugging Tools-Family-Export Types...	3405	True
ID_FAMILY_TYPE_2	Debug-Debug-Debugging Tools-Family-Family Types...	3406	True
ID_FAMILY_CREATE_ADHOC	Debug-Debug-Debugging Tools-Family-Create Ad Hoc... 	35213	True
ID_DEBUG_FAMILY_REMOVE_GEOM_REFS	Debug-Debug-Debugging Tools-Family-Remove geometry references for lines and ref planes...	48611	True
ID_DEBUG_EXPORT_FAMILIES	Debug-Debug-Debugging Tools-Family-Export families in selected folder to XML...	49549	True
ID_FAMILY_VIEWSCALEOFFAMILIES	Debug-Debug-Debugging Tools-Family-RME Content Tools-Set View Scale for Families...	35618	True
ID_FAMILY_CONTENTTOOL	Debug-Debug-Debugging Tools-Family-RME Content Tools-Run content creation commands	35664	True
ID_FAMILY_EXPORT_TO_TXT_FILE	Debug-Debug-Debugging Tools-Family-RME Content Tools-Export Family Types to txt file	35669	True
ID_FAMILY_IMPORT_FROM_TXT_FILE	Debug-Debug-Debugging Tools-Family-RME Content Tools-Import Family Types from txt file	35670	True
ID_DEBUG_SET_ELEM_PARAMETERS_SILENTLY	Debug-Debug-Debugging Tools-Family-RME Content Tools-Set parameters silently...	35621	True
ID_CREATE_DUCT_PIPE_FOR_CONNECTORS	Debug-Debug-Debugging Tools-Family-RME Content Tools-Create Connected Duct/Pipe...	35620	True
ID_COMPARE_TRANSLATED_CONTENTS	Debug-Debug-Debugging Tools-Family-RME Content Tools-Compare Translated Contents	49965	True
ID_EXPORT_TEMPLATE_INFORMATION	Debug-Debug-Debugging Tools-Family-RME Content Tools-Export Template Information	50007	True
ID_DUMP_ALL_OTHER_FAMILY_TYPES	Debug-Debug-Debugging Tools-Family-Dump All Other Types	35659	True
ID_ACRD_CONTENT_CONVERSION	Debug-Debug-Debugging Tools-Family-ACRD Content Conversion...	35301	True
ID_DUMP_BUILTIN_CATEGORY_TABLE	Debug-Debug-Debugging Tools-Family-Dump Built_in Category table	35675	True
ID_JOIN_GEOMETRY_WITH_SNAPSHOT	Debug-Debug-Debugging Tools-Upgrade & Fix-Upgrade Join Geometry	33285	True
ID_UPGRADE_SKETCHES_IN_FAMILY	Debug-Debug-Debugging Tools-Upgrade & Fix-Upgrade Family Sketch Structure	45928	True
ID_BEAM_JOINS_UPGRADE	Debug-Debug-Debugging Tools-Upgrade & Fix-Upgrade Beams to new Join type	49527	True
ID_DEBUG_GHOST_SLAVES	Debug-Debug-Debugging Tools-Upgrade & Fix-Fix Ghost Slaves Symbols	35701	True
ID_RECOMPUTE_ALL_ROOMS	Debug-Debug-Debugging Tools-Upgrade & Fix-Recompute all rooms	33286	True
ID_DEBUG_DELETE_ALL_VIEWS	Debug-Debug-Debugging Tools-Upgrade & Fix-Delete all views	33201	True
ID_DEBUG_CLEAR_RECENT_TYPES	Debug-Debug-Debugging Tools-Upgrade & Fix-Clear Recent Types	33209	True
ID_DEBUG_EXPORT_ELEMENT_ID_XDATA	Debug-Debug-Debugging Tools-Export-Export Element Id as XData	33927	True
ID_DEBUG_EXPORT_ADDITIONAL_INFO_AS_XDATA	Debug-Debug-Debugging Tools-Export-Export additional info as XData	33928	True
ID_DEBUG_TIMER_START	Debug-Debug-Debugging Tools-Timer-Start	33307	True
ID_DEBUG_TIMER_STOP	Debug-Debug-Debugging Tools-Timer-Stop	33308	True
ID_SHOW_RELATED	Debug-Debug-Debugging Tools-Show Related	33868	True
ID_SHOW_RELATED_WARNINGS	Debug-Debug-Debugging Tools-Show Related Warnings	35063	True
ID_EDIT_CONDITION	Debug-Debug-Debugging Tools-Test Reorder Join	35237	True
ID_DEBUG_VALIDATE_GEOMETRY	Debug-Debug-Debugging Tools-Geometry-Validate Geometry	35673	True
ID_VIEW_ROTATION_TECHNIQUE_TURNTABLE	Debug-Debug-Behavior-View Rotation-Turntable	33023	True
ID_VIEW_ROTATION_TECHNIQUE_TRACKBALL	Debug-Debug-Behavior-View Rotation-Trackball	33024	True
ID_DEBUG_ENABLE_UNDO	Debug-Debug-Behavior-Enable Undo	33042	True
ID_FLUSH_UNDO	Debug-Debug-Behavior-Flush Undo	33226	True
ID_DEBUG_DRAW_VECTOR_HLR	Debug-Debug-Behavior-Draw Vector HLR	33152	True
ID_EDIT_REPLACE_WITH_LINK	Debug-Debug-Behavior-Copy/Link 3D-Replace with Link	12078	True
ID_INSERT_3D_ELEMENTS_FROM_FILE	Debug-Debug-Behavior-Copy/Link 3D-Insert 3d from File	42311	True
ID_EDIT_COPY_TO_NEW_FILE	Debug-Debug-Behavior-Copy/Link 3D-Copy Selection to New File	42212	True
ID_SPECIAL_PARAMS	Debug-Debug-Behavior-Special Params...	33532	True
ID_SNAP_OVERRIDE_REMOTE	Debug-Debug-Behavior-Snap Overrides-Snap to Remote Objects	40503	True
ID_SNAP_OVERRIDE_POINT_CLOUDS	Debug-Debug-Behavior-Snap Overrides-Snap to Point Clouds	50058	True
ID_SNAP_OVERRIDE_CLOSE	Debug-Debug-Behavior-Snap Overrides-Close	49539	True
ID_SNAP_OVERRIDE_INTERSECT	Debug-Debug-Behavior-Snap Overrides-Intersections	33779	True
ID_SNAP_OVERRIDE_END	Debug-Debug-Behavior-Snap Overrides-Endpoints	33784	True
ID_SNAP_OVERRIDE_MID	Debug-Debug-Behavior-Snap Overrides-Midpoints	33785	True
ID_SNAP_OVERRIDE_CENTER	Debug-Debug-Behavior-Snap Overrides-Centers	33786	True
ID_SNAP_OVERRIDE_INTERIOR	Debug-Debug-Behavior-Snap Overrides-Nearest	33773	True
ID_SNAP_OVERRIDE_QUADRANT	Debug-Debug-Behavior-Snap Overrides-Quadrants	34965	True
ID_SNAP_OVERRIDE_POINT	Debug-Debug-Behavior-Snap Overrides-Points	34966	True
ID_SNAP_OVERRIDE_PERP	Debug-Debug-Behavior-Snap Overrides-Perpendicular	33774	True
ID_SNAP_OVERRIDE_TANGENT	Debug-Debug-Behavior-Snap Overrides-Tangents	33775	True
ID_SNAP_OVERRIDE_SKETCH_GRID	Debug-Debug-Behavior-Snap Overrides-Work Plane Grid	33768	True
ID_SNAP_OVERRIDE_NO_SNAP	Debug-Debug-Behavior-Snap Overrides-Snaps Off	33767	True
ID_SETTINGS_SNAPS_NOOVERRIDE	Debug-Debug-Behavior-Snap Overrides-Turn Override Off	33777	True
ID_OBJECTS_RAILING	Debug-Debug-In_House Features-Add-Railing	34969	True
ID_DEBUG_ADD_LIGHT	Debug-Debug-In_House Features-Add-Add default light	33193	True
ID_OBJECTS_FAMDETAIL	Debug-Debug-In_House Features-Add-Detail Component	33424	True
ID_ADD_SWEPT_BLEND_PROFILE	Debug-Debug-In_House Features-Add-Add Swept Blend Profile	35592	True
ID_CONTENT_TREE	Debug-Debug-In_House Features-Content Catalogs-Content Tree Browser	47146	True
ID_CONTENT_BROWSER	Debug-Debug-In_House Features-Content Catalogs-Family Browser	47147	True
ID_LOAD_CATALOG	Debug-Debug-In_House Features-Content Catalogs-Load Catalog...	35148	True
ID_MANAGE_CATALOGS	Debug-Debug-In_House Features-Content Catalogs-Manage Catalogs...	3389	True
ID_CATALOG_ORGANIZATION	Debug-Debug-In_House Features-Content Catalogs-Catalog Organization...	3549	True
ID_OBJECTS_DIVIDED_SURFACE	Debug-Debug-In_House Features-DaVinci-Divide Surface	35410	True
ID_SETTINGS_TILE_PATTERNS	Debug-Debug-In_House Features-DaVinci-Mesh Parquets...	35403	True
ID_CONVERT_TO_COMPONENT	Debug-Debug-In_House Features-DaVinci-Convert to Component	837	True
ID_FORM_ELEM_EDIT_SKETCH	Debug-Debug-In_House Features-DaVinci-Form Edit Sketch	35640	True
ID_FILE_NEW	Debug-Debug-In_House Features-DaVinci-New Family	57600	True
ID_OBJECT_POINT	Debug-Debug-In_House Features-DaVinci-Point	33011	True
ID_OBJECT_3D_CURVE	Debug-Debug-In_House Features-DaVinci-Line by Points	33012	True
ID_OBJECTS_LEVEL	Debug-Debug-In_House Features-DaVinci-Level	32794	True
ID_WORKPLANE_VIEW	Debug-Debug-In_House Features-DaVinci-Form Work Plane View	35703	True
ID_RBS_SHOW_EA_VIEW	Debug-Debug-In_House Features-Energy Analysis-Energy Analysis View	37201	True
ID_DEBUG_COMPARE_XML_FILES	Debug-Debug-In_House Features-Energy Analysis-Compare XML files...	48891	True
ID_AST_DUMP_OCTREE	Debug-Debug-In_House Features-Analytical-Octree	35330	True
ID_AST_DUMP_SUPPORTMAP	Debug-Debug-In_House Features-Analytical-Support Map	35331	True
ID_AST_DUMP_AUTOFIXMAP	Debug-Debug-In_House Features-Analytical-Autofix Map	35332	True
ID_TEST_AUTODIM	Debug-Debug-In_House Features-Autodimension-Autodimension Current Sketch	33074	True
ID_AUTODIM_ALL	Debug-Debug-In_House Features-Autodimension-Autodimension All	33558	True
ID_DUMP_FLOOR_CEILING_CONSTRAINTS	Debug-Debug-In_House Features-Autodimension-Dump Fllor/Ceiling Constraints	33572	True
ID_DEBUG_LOAD_TRUSSES	Debug-Debug-In_House Features-Load Trusses	43228	True
ID_REBAR_SHAPE_CREATE_DEBUG	Debug-Debug-In_House Features-Rebar-Create prototype shapes	46934	True
ID_REBAR_SHAPE_REMAKE_DEBUG	Debug-Debug-In_House Features-Rebar-Remake all family_based shapes	49090	True
ID_REBAR_SHAPE_CREATE_DEBUG	Debug-Debug-In_House Features-Rebar-Create prototype shapes	46934	True
ID_DEBUG_RUN_REBAR_UNIT_TESTS	Debug-Debug-In_House Features-Rebar-Run Rebar unit tests	46938	True
ID_DEBUG_RUN_REBAR_UNIT_TESTS_WITH_DOC	Debug-Debug-In_House Features-Rebar-Run Rebar unit tests with doc	46939	True
ID_SET_HIDDEN_EDGE_PARAMS	Debug-Debug-In_House Features-Set Hidden Edge Family Params	35794	True
ID_DEBUG_MERGE_BACKUPS	Debug-Debug-In_House Features-Merge-Backups	33392	True
ID_DEBUG_MERGE_SYMMETRY	Debug-Debug-In_House Features-Merge-Symmetry	33393	True
ID_WALLJOIN_SETDEFAULTRULES	Debug-Debug-In_House Features-Wall-Wall Join Default Rules	35352	True
ID_TOGGLE_PROPERTIES_PALETTE	Debug-Debug-In_House Features-Show Properties Palette	4534	True
ID_PERFORMANCE_ADVISER	Debug-Debug-In_House Features-Performance Adviser	35726	True
ID_LOAD_XAML_BROWSE	Debug-Ribbon XAML-Load from Disk...	49787	True
ID_LOAD_XAML_RELOAD	Debug-Ribbon XAML-Reload from Disk	49788	True
ID_LOAD_XAML_RESET	Debug-Ribbon XAML-Reset to Default	49829	True
ID_REVIT_FILE_NEW	New	57600	True
ID_REVIT_FILE_OPEN	Open	57601	True
ID_REVIT_FILE_SAVE	Save	57603	True
ID_FILE_SAVE_TO_MASTER	Synchronize with Central-Synchronize and Modify Settings	33542	True
ID_FILE_SAVE_TO_MASTER_SHORTCUT	Synchronize with Central-Synchronize Now	42654	True
ID_BUTTON_UNDO	Undo	33032	False
ID_BUTTON_REDO	Redo	33031	False
ID_BUTTON_SELECT	Modify	32776	True
ID_VIEW_DEFAULT_3DVIEW	3D View-Default 3D	33169	True
ID_VIEW_NEW_3DVIEW	3D View-Camera	32956	True
ID_VIEW_NEW_WALKTHROUGH	3D View-Walkthrough	33000	True
ID_FILE_NEW_CHOOSE_TEMPLATE	 New -Project	33179	True
ID_FAMILY_NEW	 New -Family	32983	True
ID_NEW_REVIT_DESIGN_MODEL	 New -Conceptual Mass	32986	True
ID_TITLEBLOCK_NEW	 New -Title Block	33140	True
ID_ANNOTATION_SYMBOL_NEW	 New -Annotation Symbol	33339	True
ID_APPMENU_PROJECT_OPEN	 Open -Project	59800	True
ID_FAMILY_OPEN	 Open -Family	35365	True
ID_REVIT_FILE_OPEN	 Open -Revit file	57601	True
ID_OPEN_ADSK	 Open -Building Component	3470	True
ID_IMPORT_IFC	 Open -IFC	3355	True
ID_IFC_IMPORT_OPTIONS	 Open -IFC Options	3409	True
ID_REVIT_FILE_SAVE	 Save 	57603	True
ID_REVIT_FILE_SAVE_AS	 Save As -Project	57604	True
ID_REVIT_SAVE_AS_FAMILY	 Save As -Family	49784	True
ID_REVIT_SAVE_AS_TEMPLATE	 Save As -Template	49783	True
ID_SAVE_FAMILY_ANY	 Save As -Library-Family	33923	True
ID_SAVE_GROUP	 Save As -Library-Group	33696	True
ID_SAVE_VIEWS_TO_FILE	 Save As -Library-View	42312	True
ID_EXPORT_DWG	 Export -CAD Formats-DWG	3342	True
ID_EXPORT_DXF	 Export -CAD Formats-DXF	3343	True
ID_EXPORT_DGN	 Export -CAD Formats-DGN	3344	True
ID_EXPORT_SAT	 Export -CAD Formats-SAT	3345	True
ID_EXPORT_DWF	 Export -DWF	3341	True
ID_RM_ANIMATION	 Export -Images and Animations-Walkthrough	12059	True
ID_FILE_EXPORT_SOLAR_STUDY	 Export -Images and Animations-Solar Study	12075	True
ID_FILE_PRINT_TO_IMAGE	 Export -Images and Animations-Image	33838	True
ID_FILE_EXPORT_SCHEDULE	 Export -Reports-Schedule	33710	True
ID_ROOM_AREA_REPORT	 Export -Reports-Room/Area Report	3125	True
ID_EXPORT_FBX	 Export -FBX	35350	True
ID_ABS_EXPORT_GBXML	 Export -gbXML	42672	True
ID_EXPORT_IFC	 Export -IFC	3278	True
ID_SETTINGS_EXPORTLAYERS_DGN	 Export -Options-Export Layers DGN	33452	True
ID_SETTINGS_EXPORT_SETUPS_DGN	 Export -Options-Export Setups DGN	33248	True
ID_IFC_OPTIONS	 Export -Options-IFC Options	3292	True
ID_FILE_EXPORT_ODBC	 Export -ODBC Database	33693	True
ID_POSTTOBUZZSAW_DWF	 Publish -DWF to Autodesk Buzzsaw	3284	True
ID_POSTTOBUZZSAW_DWG	 Publish -DWG to Autodesk Buzzsaw	3283	True
